TICKER + FINANCIAL YEAR,GHG SCOPE 1,GHG SCOPE 2 LOCATION BASED,GHG SCOPE 3,SCOPE 3-1 PURCHASED GOODS AND SERVICES,SCOPE 3-2 CAPITAL GOODS,SCOPE 3-3 FUEL AND ENERGY RELATED ACTIVITIES,SCOPE 3-4 UPSTREAM TRANS DIST,SCOPE 3-5 WASTE GENERATED IN OPERATIONS,SCOPE 3-6 BUSINESS TRAVEL EMISSIONS,SCOPE 3-7 EMPLOYEE COMMUTING,SCOPE 3-8 UPSTREAM LEASED ASSETS,SCOPE 3-9 DOWNSTRM TRANSPORATION AND DISTRIBUTION,SCOPE 3-10 PROCESSING OF SOLD PRODUCTS,SCOPE 3-11 USE OF SOLD PRODUCTS,SCOPE 3-12 END-OF-LIFE TREATMENT OF SOLD PRODUCTS,SCOPE 3-13 DOWNSTRM LEASED ASSETS,SCOPE 3-14 FRANCHISES,SCOPE 3-15 INVESTMENTS,SCOPE 3 EMISSIONS OTHER,ENTERPRISE VALUE INCLUDING CASH,ANNUAL REVENUE,HISTORICAL MARKET CAP,NAME,SHARES OUTSTANDING,ANNUAL CLOSING STOCK PRICE,SHORT AND LONG TERM DEBT,CASH AND MARKETABLE SECURITIES,TOTAL COMPANY ASSETS
ECOPETL CB 2022,13159.5,301.034,153448,6949.04,,64.372,277.973,168.71,2.556,11.467,0.285,905.813,5708.35,138387,119.473,0.157,,852.845,,227288528.1,159474000,99502401.15,ECOPETROL SA,41116.6947,2420,115134839,15401058,306369507
